hotel name,hotel ID,review ID,review URL,customer review date,customer review year,userID,customer review score,customer review Title,customer review text,hotel reply yes or no,hotel reply text,hotel reply date,customer review text all,label_air,label_facilities,label_food,label_hygiene,label_infoSeeking,label_location,label_price,label_room,label_service,label_wifi,,
Regal Airport Hotel,d302173,r806243977,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r806243977-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 25, 2021 ",2021,09A7BF4A685DAA22DD02106B4163D974,1,"If you have a tendency to self-destruct, this hotel is for you","Overall, terrible place to stay, especially for quarantine. Stayed 21 days for quarantine and came out a skeleton. The food provided was absolutely diabolical. It was borderline inedible. Lukewarm, bland, unidentifiable meat. Resorted to ordering room service. Overpriced. 88 HKD for four eggs, scrambled. I wonder where they got dem eggs where an egg on average cost 22 HKD. Moreover, due to the location of the hotel, there are hardly any food deliveries available.  ",1,"dear guest,greetings from regal airport hotel.thank you for taking the time to share your experience with us during your recent stay.we sincerely apologize if your overall staying experience fell short of your expectations during your recent visit.  please rest assured that we always strive for improved guest satisfaction and maintain the highest service standard at all times.yours sincerelyjohn a girard general manager","Responded August 27, 2021","if you have a tendency to self-destruct, this hotel is for you overall, terrible place to stay, especially for quarantine. stayed 21 days for quarantine and came out a skeleton. the food provided was absolutely diabolical. it was borderline inedible. lukewarm, bland, unidentifiable meat. resorted to ordering room service. overpriced. 88 hkd for four eggs, scrambled. i wonder where they got dem eggs where an egg on average cost 22 hkd. moreover, due to the location of the hotel, there are hardly any food deliveries available.  ",0,0,1,0,1,1,1,0,1,0,,
Regal Airport Hotel,d302173,r805964787,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r805964787-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 24, 2021 ",2021,6445203881336494F165732A7FB1566B,5,Excellent Quarantine hotel,"Excellent service and great value for what we have paid for. I was a bit worried initially before checking in the hotel, because some negative feedback read in trip advisor. Now this is our 5th day of quarantine. My whole family has enjoyed the stay in the hotel. The hotel staff are very friendly and efficient. Food is satisfactory. I asked my family members if they would like to stay here again in their next quarantine, their immediate reply is ‘yessss, no doubt’. Special thanks to the staff, Polly, Janet, Mr. Chan to help us to secure the room when the HK government suddenly changed the Covid restrictions from 7 days to 21 days. Very much appreciated!",1,"dear guest,thank you so much for such a devoted and faithful review. it's fantastic that we have your continuous support. we will be delighted to welcome you back to our hotel very soon!with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager ","Responded August 27, 2021","excellent quarantine hotel excellent service and great value for what we have paid for. i was a bit worried initially before checking in the hotel, because some negative feedback read in trip advisor. now this is our 5th day of quarantine. my whole family has enjoyed the stay in the hotel. the hotel staff are very friendly and efficient. food is satisfactory. i asked my family members if they would like to stay here again in their next quarantine, their immediate reply is ‘yessss, no doubt’. special thanks to the staff, polly, janet, mr. chan to help us to secure the room when the hk government suddenly changed the covid restrictions from 7 days to 21 days. very much appreciated!",0,0,1,0,1,0,1,0,1,0,,
Regal Airport Hotel,d302173,r805942838,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r805942838-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 24, 2021 ",2021,C656A0703AF3B66DD2835E3E1C37922F,1,Dirty and smelly hotel,"We stayed there for 14 days for our quarantine period in HK, I know there will be no change of bedsheet or normal hotel service as usual but I didn’t expect the room is smell of cigarettes and the ceiling has mould after staying for a few days, and the towel provided were growing some pink colour bacteria after using once. Not sure why it can become one of the hotels for quarantine, it may cause the customers sick after staying there.",1,"dear guest, thank you for your email and thank you for staying with us. your comments and suggestions are much appreciated as they are indeed crucial in supporting our improvement efforts. we sincerely apologize for the inconvenience you have encountered with the smell and mould in your guestroom.  we wish we had known about the problems at the time you discovered the issues so that we could have changed the room immediately. please rest assured that we have brought your comments to the corresponding head of department. please accept our sincere apologies for the service shortfall.we hope you will be giving us another chance and returning to our hotel in the future. with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 26, 2021","dirty and smelly hotel we stayed there for 14 days for our quarantine period in hk, i know there will be no change of bedsheet or normal hotel service as usual but i didn’t expect the room is smell of cigarettes and the ceiling has mould after staying for a few days, and the towel provided were growing some pink colour bacteria after using once. not sure why it can become one of the hotels for quarantine, it may cause the customers sick after staying there.",0,0,0,1,0,0,0,1,1,0,,
Regal Airport Hotel,d302173,r805269976,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r805269976-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 21, 2021 ",2021,07D8E836D18C2550ED4527D7D72EE399,5,Great value quarantine hotel,"I stayed 7 nights at Regal Airport. The room is well appointed and very clean. As a quarantine hotel, I think it is great value. I had some issues with my room, Martin, the manager rectified those issues and changed my room quickly. Staffs are friendly. I enjoyed my stay there.",1,"dear guest, greetings from the regal airport hotel! thank you for taking the time to share your experience with us during your recent stay. we sincerely apologize for falling short of your expectations in some service areas in your room. however, we are pleased that you enjoyed your service experience with our associates especially the way it was handled by our associate, martin. we would be most honoured if we could once again be of service to you on your next visit. thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 26, 2021","great value quarantine hotel i stayed 7 nights at regal airport. the room is well appointed and very clean. as a quarantine hotel, i think it is great value. i had some issues with my room, martin, the manager rectified those issues and changed my room quickly. staffs are friendly. i enjoyed my stay there.",0,0,0,1,0,0,1,0,1,0,,
Regal Airport Hotel,d302173,r805214376,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r805214376-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 20, 2021 ",2021,EC346C560F7352707F36735EE67796AD,5,14-day quarantine - Good value for money,"My mom and I were required to quarantine for 14 days before entering the city. At the airport after we're done with all inspection and testing, we were directed to the hotel. It's a five-minute walk. So, for us it's very convenient. We're provided 3 meals a day. The food was very prepared most of the time and not bad for our taste. The hotel also tried to provide a wide variety of food. We didn't get to choose. But at least everyday, we got something different. For example, we got scrambled eggs and a croissant for breakfast one day and then the other day we got dim sums. The portion of each meal is enough for a regular person without much work out. We were given 74 bottles of distilled water (about 450 ml each) for our entire stay. We felt bad creating so many trashes - plastic bottles, plastic spoons and folks, plastic boxes (3 boxed meals per day x 2 people). I hope the hotel would consider putting silverware in the room instead of giving plastic eating utensils. Our room is a standard two-bed room. It's a full-size bed, not super comfy but acceptable. We also had a view (of park lot) - not a pretty one but still not too bad. For us, it's important to have a view and be able to see outside and the beautiful sky. The room is very spacious. It has more than enough space for someone to do yoga and work out. We wanted to rent an exercise bike and no bikes were available during our stay. But we're still okay. As I just said, the room was spacious. Nothing is perfect though. The room is quite dated. It's clean and tidy but just not fancy. Finally, I wanted to thank the hotel for sending my mom a piece of birthday cake. It really made our day. It's like a highlight of our quarantine period. It's also quite delicious. Even though my mom is not a cake person, she doesn't eat sweet much, she and I ate all of it. Good luck to those who need to do a quarantine!!!",1,"dear guest, greetings from the regal airport hotel! thank you for taking the time to share your comments and suggestions. your comments are indeed valuable to us, as they will help us in our committed effort to exceed guest expectations and create value at every encounter. we are delighted to receive your kind words about the hotel location, food, room size especially your compliments on the birthday arrangement. on the other hand, we would like to inform you that in order to minimize the spread of the virus, the provision of plastic food containers, tableware and bottles is in line with the requirements of the department of health, but this is not our usual practice.we are delighted that we had the opportunity to be at your service and we look forward to welcoming you back at the regal airport hotel.with warm regards from the asia's most exciting city! yours sincerelyjohn a girard general manager ","Responded August 26, 2021","14-day quarantine - good value for money my mom and i were required to quarantine for 14 days before entering the city. at the airport after we're done with all inspection and testing, we were directed to the hotel. it's a five-minute walk. so, for us it's very convenient. we're provided 3 meals a day. the food was very prepared most of the time and not bad for our taste. the hotel also tried to provide a wide variety of food. we didn't get to choose. but at least everyday, we got something different. for example, we got scrambled eggs and a croissant for breakfast one day and then the other day we got dim sums. the portion of each meal is enough for a regular person without much work out. we were given 74 bottles of distilled water (about 450 ml each) for our entire stay. we felt bad creating so many trashes - plastic bottles, plastic spoons and folks, plastic boxes (3 boxed meals per day x 2 people). i hope the hotel would consider putting silverware in the room instead of giving plastic eating utensils. our room is a standard two-bed room. it's a full-size bed, not super comfy but acceptable. we also had a view (of park lot) - not a pretty one but still not too bad. for us, it's important to have a view and be able to see outside and the beautiful sky. the room is very spacious. it has more than enough space for someone to do yoga and work out. we wanted to rent an exercise bike and no bikes were available during our stay. but we're still okay. as i just said, the room was spacious. nothing is perfect though. the room is quite dated. it's clean and tidy but just not fancy. finally, i wanted to thank the hotel for sending my mom a piece of birthday cake. it really made our day. it's like a highlight of our quarantine period. it's also quite delicious. even though my mom is not a cake person, she doesn't eat sweet much, she and i ate all of it. good luck to those who need to do a quarantine!!!",0,1,1,1,0,1,1,1,0,0,,
Regal Airport Hotel,d302173,r804846088,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r804846088-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 19, 2021 ",2021,3D5C36AC6313F19FA180EC50CF315775,4,Gratitude and suggestions,"Sincere thanks to all the staff of Regal Airport Hotel during my quarantine period. Nice, polite, and shown endurance to all the inquiries even though their hands were full.The view from room is open and wide which allows adequate sunlight to get through. Hence, no need to switch on the room lightings during the daytime.There was enough room spacing for simple exercises.  The water closet needs maintenance to the flushing device since dripping sounds could be heard frequently.The ""Siu Mai"" and the Croissant from the breakfast were great!  However, the Cocktail Bun tasted like a plastic sheet...Finally, the room WIFI sucks...frequently disconnected automatically, very annoying!Apart from the said shortcomings, the overall services provided are way above average!  Highly recommend to those who needed to receive mandatory quarantine upon returning to Hong Kong. ",1,"dear guest,greetings from the regal airport hotel! thank you for taking the time to share your experience with us during your recent stay. we are delighted to learn that you enjoyed our hotel location and your service experience with our associates. we have taken note of the shortfall of wifi, which is mainly due to the high usage rate and appropriate measures have been taken to improve it. we greatly appreciate the feedback as we continually strive to improve our service and product.  please allow me to humbly apologize for the disappointing experience you had encountered.thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city! yours sincerelyjohn a girard ","Responded August 26, 2021","gratitude and suggestions sincere thanks to all the staff of regal airport hotel during my quarantine period. nice, polite, and shown endurance to all the inquiries even though their hands were full.the view from room is open and wide which allows adequate sunlight to get through. hence, no need to switch on the room lightings during the daytime.there was enough room spacing for simple exercises.  the water closet needs maintenance to the flushing device since dripping sounds could be heard frequently.the ""siu mai"" and the croissant from the breakfast were great!  however, the cocktail bun tasted like a plastic sheet...finally, the room wifi sucks...frequently disconnected automatically, very annoying!apart from the said shortcomings, the overall services provided are way above average!  highly recommend to those who needed to receive mandatory quarantine upon returning to hong kong. ",0,0,1,0,1,0,0,1,1,1,,
Regal Airport Hotel,d302173,r804814997,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r804814997-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 19, 2021 ",2021,FB3CFF773B4A5D307FBB80187111C8C8,4,"Well-managed quarantine package, except for...","I booked a Deluxe room (on FL8) for 14-day quarantine. The room provided a garden view, and surprisingly the room above me could house dogs - as I could hear them chatting and moving about everyday.Food was acceptable, less salty and oily. After the initial 3 meals I requested smaller portion because of the leftover. Breakfast did not impress well. One dinner (8/10) was very disgusting so I ordered from Pizzahut instead. On my birthday the hotel thoughtfully sent a piece of BD cheese cake. So THANK YOU.What I liked the most is the separate passage for inbound and exiting guests, to minimize contact and possible cross-contamination. And of course, I can use the Express Train to return to the CBDs.",1,"dear guest, thank you for choosing to stay at regal airport hotel and for taking time to share your experience with us during your recent stay. we are delighted to learn that you enjoyed your room accommodation and service experience, especially the special arrangements for birthday cakes, the isolation passages to quarantine guests, and the room landscape.we would be most honoured if we could once again be of service to you on your next visit and look forward to having you back at the regal airport hotel. with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 23, 2021","well-managed quarantine package, except for... i booked a deluxe room (on fl8) for 14-day quarantine. the room provided a garden view, and surprisingly the room above me could house dogs - as i could hear them chatting and moving about everyday.food was acceptable, less salty and oily. after the initial 3 meals i requested smaller portion because of the leftover. breakfast did not impress well. one dinner (8/10) was very disgusting so i ordered from pizzahut instead. on my birthday the hotel thoughtfully sent a piece of bd cheese cake. so thank you.what i liked the most is the separate passage for inbound and exiting guests, to minimize contact and possible cross-contamination. and of course, i can use the express train to return to the cbds.",0,0,1,0,1,0,0,1,0,0,,
Regal Airport Hotel,d302173,r804617673,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r804617673-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 18, 2021 ",2021,6BD2D5E433E91125D1D3F7B011BB83B2,1,hotel service and facilities,"I understand this hotel provides the quarantine service, but the overall service is too poor. The food is the worst even for quarantine purpose. Your guests are not prisoners, but guests. The temperature of your refrigerator is also too high to keep the food safe. Some of my food went spoiled because of your refrigerator temperature. The room supplies of this 4 to 5 star hotel is unbelievably poor. I certainly do not recommend this hotel to travelers at all. ",1,"dear guest, thank you for choosing to stay at regal airport hotel and for taking time to share your experience with us during your recent stay. your comments are indeed valuable to us as we continually strive to improve our service and product. we sincerely apologize for not having lived up to your service delivery expectations especially in terms of food arrangement, in-room amenities and room refrigerator temperature. we have brought your comments to the attention of the departments responsible. the points you raised will be amongst our foremost considerations. rest assured we will improve the areas you highlighted as we move forward.we sincerely hope that in the near future, we will have the opportunity to welcome you again to the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 23, 2021","hotel service and facilities i understand this hotel provides the quarantine service, but the overall service is too poor. the food is the worst even for quarantine purpose. your guests are not prisoners, but guests. the temperature of your refrigerator is also too high to keep the food safe. some of my food went spoiled because of your refrigerator temperature. the room supplies of this 4 to 5 star hotel is unbelievably poor. i certainly do not recommend this hotel to travelers at all. ",0,1,1,1,1,0,0,0,1,0,,
Regal Airport Hotel,d302173,r804154229,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r804154229-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 16, 2021 ",2021,20F951D34DB52DB829BB815E6C540336,4,Quality service,"Food was good and the staff helping me checking out was very nice! Would like to express my appreciation to him.But there was an incident that the room reservation confirmation only showed my name without my mom’s.Since it’s for the purpose of quarantine, your staff didn’t remind me about it when I made reservation for 2.  It caused troubles as I needed to call back the hotel for the amendment of confirmation when I was about to get on board at JFK airport.",1,"dear guest, thank you for choosing to stay at regal airport hotel and for taking the time to share your experience from your recent stay.  we are pleased to learn that you are satisfied with our check-out service and food supply.if our reservation department did not remind you to add your mother's name in the confirmation letter, we apologize for the inconvenience caused. your comments are indeed valuable to us as we continually strive to improve our service and product. thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 23, 2021","quality service food was good and the staff helping me checking out was very nice! would like to express my appreciation to him.but there was an incident that the room reservation confirmation only showed my name without my mom’s.since it’s for the purpose of quarantine, your staff didn’t remind me about it when i made reservation for 2.  it caused troubles as i needed to call back the hotel for the amendment of confirmation when i was about to get on board at jfk airport.",0,0,1,0,1,0,0,0,1,0,,
Regal Airport Hotel,d302173,r803740726,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r803740726-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 14, 2021 ",2021,27DBCC2A7E71E1AACA044F9FC1CFEED6,4,Good space for quarantine. Food needs improvement,"Stayed for 7 days due to quarantine, rooms are a good size for one person, clean, and with the amenities working properly. When I did the booking I heard the people complaining about the food, but I stayed for a total of 28 days on quarantine before 21 of these in China, so my thought was that this can be that bad. Unfortunately, the comments were right, food is boring, lack of freshness, and lack of fresh fruit, but if rice is your thing, this is your menu. Just read some comments and I regret not complaining because I learned that if you complain, they sent you a cake with sorry. Regal Hotel, weak up and fix this problem, if you do I will be happy to give it a go During my next quarantine. ",1,"dear guest, greetings from the regal airport hotel! thank you for taking the time to share your experience with us during your recent stay.we are delighted to learn that you enjoyed your room accommodation and service experience.we sincerely apologize as we fell short of your expectations on the food quality and varieties. your comments are indeed valuable to us as we continually strive to improve our service and product. thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard ","Responded August 23, 2021","good space for quarantine. food needs improvement stayed for 7 days due to quarantine, rooms are a good size for one person, clean, and with the amenities working properly. when i did the booking i heard the people complaining about the food, but i stayed for a total of 28 days on quarantine before 21 of these in china, so my thought was that this can be that bad. unfortunately, the comments were right, food is boring, lack of freshness, and lack of fresh fruit, but if rice is your thing, this is your menu. just read some comments and i regret not complaining because i learned that if you complain, they sent you a cake with sorry. regal hotel, weak up and fix this problem, if you do i will be happy to give it a go during my next quarantine. ",0,1,1,1,0,0,0,1,0,0,,
Regal Airport Hotel,d302173,r803415832,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r803415832-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 12, 2021 ",2021,F67B1266A63FEDC6FD4F6E7716238B9A,3,"To revise review from Aug. 4, 2021","I would like afterwards now to revise my post from Aug.4 (in German language) and add few new opinions about this hotel during my stay.  Because before I joined to 14 day-quarantine I had read reviews and seen photos of other guests who criticize about the provided food. First of all I want to point out that I here only rate 'Average' it is ONLY according to the food!! The room and cleanliness I would like to rate 'Excellent'! The management had always promised in past postings to previous guests to improve the food. When I now came to hotel, I thought the food problem would be solved meanwhile. But it was not really. I received same food as I had seen before on this page. So after 3 days I myself had written a review, too. The hotel management quickly responded to my first review. I have spoken (on phone) twice directly to the director of operation food & beverage. The communication with Mr Chan was very pleasant and it is really a relief to know as a guest that the hotel takes review seriously. We discussed what's wrong, why I was so disappointed. For example the vegetable comes very bland, not cooked well. Frozen veggies. Normally in HK a no go. Or breakfast partly quite low standard. I honestly tell that I didn't expect it because such negative aspects of the food doesn't match the 5 star of this hotel. I booked standard room. I know guests of Deluxe room get food of higher quality. Anyway, I think we all are equal guests who pay for our rooms. For me 23 qm3 of room size absolutely okay and it is clean - very good!!  I yesterday order in addition a further set of water for drinking, I have no problem to pay for it. During communication I learned that the director who is responsible of the gastronomy is new in this hotel. So I assume all the not so good food selections are due to previous manager. In general I know it is globally not easy to run business especially for hotels/restaurants during pandemic time. Making financial loss, so to be more careful with handling the budgets. In my other review I already mentioned that in a place especially like HK it is very good and easier than other countries to obtain ingredients of high quality. For example fresh vegetables or fruits of moderate prices. I think a 5 star hotel has also a kitchen team of same category. The director of food after my first review offers and gives me in addition to meals fresh fruits in box and/or dessert. This is really a very nice gesture. I say again here Thank You. Surprisingly I receive a cake with 'Sorry' sign (see photos) and a letter handwritten from Mr Chan with apologize for inconvenience. Honestly, I am not greedy and I only wanted to let hotel know that in some parts in the food are really not okay. I really welcome these big gestures and I will not easily forget this. Thank You again! I know as well to improve and to change some ingredients in meals can not be made in one day. And the covid matter definitely will not end this year, not next year  (I know it from my docs, we work in laboratory, daily testing enough covid cases in Germany). Dear Regal hotel, you will still have lots guests in quarantine in future, as long as HK gov. forces this law. Therefore to give people who are long enough locked inside rooms a happiness in expression of nice meals (must even not be expensive)  -  it brightens everyone's face!  I do believe your chefs are creative and know their skills.I appreciate also the friendly service of reception team - thanks to Mr Ray as well. All the best and please stay healthy to everyone at Regal! : )",1,"dear guest, greetings from the regal airport hotel! thank you for taking the time to share your comments and suggestions. your comments are indeed valuable to us, as they will help us in our committed effort to exceed guest expectations and create value at every encounter.your kind words to our service team, particularly teli and ray, are warmly received, which will be an encouragement for the staff to go that extra mile. thank you again for your valuable comments.with warm regards from the asia's most exciting city! yours sincerelyjohn a girard general manager ","Responded August 23, 2021","to revise review from aug. 4, 2021 i would like afterwards now to revise my post from aug.4 (in german language) and add few new opinions about this hotel during my stay.  because before i joined to 14 day-quarantine i had read reviews and seen photos of other guests who criticize about the provided food. first of all i want to point out that i here only rate 'average' it is only according to the food!! the room and cleanliness i would like to rate 'excellent'! the management had always promised in past postings to previous guests to improve the food. when i now came to hotel, i thought the food problem would be solved meanwhile. but it was not really. i received same food as i had seen before on this page. so after 3 days i myself had written a review, too. the hotel management quickly responded to my first review. i have spoken (on phone) twice directly to the director of operation food & beverage. the communication with mr chan was very pleasant and it is really a relief to know as a guest that the hotel takes review seriously. we discussed what's wrong, why i was so disappointed. for example the vegetable comes very bland, not cooked well. frozen veggies. normally in hk a no go. or breakfast partly quite low standard. i honestly tell that i didn't expect it because such negative aspects of the food doesn't match the 5 star of this hotel. i booked standard room. i know guests of deluxe room get food of higher quality. anyway, i think we all are equal guests who pay for our rooms. for me 23 qm3 of room size absolutely okay and it is clean - very good!!  i yesterday order in addition a further set of water for drinking, i have no problem to pay for it. during communication i learned that the director who is responsible of the gastronomy is new in this hotel. so i assume all the not so good food selections are due to previous manager. in general i know it is globally not easy to run business especially for hotels/restaurants during pandemic time. making financial loss, so to be more careful with handling the budgets. in my other review i already mentioned that in a place especially like hk it is very good and easier than other countries to obtain ingredients of high quality. for example fresh vegetables or fruits of moderate prices. i think a 5 star hotel has also a kitchen team of same category. the director of food after my first review offers and gives me in addition to meals fresh fruits in box and/or dessert. this is really a very nice gesture. i say again here thank you. surprisingly i receive a cake with 'sorry' sign (see photos) and a letter handwritten from mr chan with apologize for inconvenience. honestly, i am not greedy and i only wanted to let hotel know that in some parts in the food are really not okay. i really welcome these big gestures and i will not easily forget this. thank you again! i know as well to improve and to change some ingredients in meals can not be made in one day. and the covid matter definitely will not end this year, not next year  (i know it from my docs, we work in laboratory, daily testing enough covid cases in germany). dear regal hotel, you will still have lots guests in quarantine in future, as long as hk gov. forces this law. therefore to give people who are long enough locked inside rooms a happiness in expression of nice meals (must even not be expensive)  -  it brightens everyone's face!  i do believe your chefs are creative and know their skills.i appreciate also the friendly service of reception team - thanks to mr ray as well. all the best and please stay healthy to everyone at regal! : )",0,0,1,1,1,1,1,1,1,0,,
Regal Airport Hotel,d302173,r803096938,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r803096938-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 11, 2021 ",2021,6A9A6493C0D01AEC1757460E2C6DF70A,5,Well Done 14 Day Quarantine Stay,"A quarantine stay is not a vacation.  That said, the Regal Airport Hotel did a good job of making it as easy as possible.  We had a Deluxe Room (and would have taken a Suite if one had been available).  It was room enough for 2 people; with a small sofa, desk, king size bed and enough floor space for one person at a time to comfortably exercise.  The room was spotlessly clean when we arrived.  Service was excellent, whenever we requested more supplies, they arrived quickly and abundantly.  The standard food was acceptable (though not great).  But, the menu is fixed.  We brought some food with us and also ordered delivery.  The hotel also offers room service, but we did not try that.  On food delivery, the remoteness of the hotel limits the selection a bit, mostly to restaurants in Tung Chung.  The hotel quickly sent deliveries to our room as soon as they arrived.Internet was fast and stable.  TV channel choices are limited.  On thing we missed was the ability to stream from a tablet or phone to the TV, either wirelessly or by an HDMI cable.  The back & sides of the TV were inaccessible to attach a cable.Checkout was easy, they told us to confirm it 3 days beforehand and that worked well.  One thing to note is that the government will allow you to leave at 11:59pm on the last day (i.e., midnight).  For us, our arrival would then disturb family, so we waited for the next morning.All in all, we would stay here again.",1,"dear guest, thank you for choosing to stay at regal airport hotel and for taking the time to share your experience from your recent stay.  we are pleased to learn that our service and room facilities provide you with a comfortable accommodation experience.we have taken note of the shortfall of wifi and tv channel choice and will reflect to the relevant department for improvement. thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 23, 2021","well done 14 day quarantine stay a quarantine stay is not a vacation.  that said, the regal airport hotel did a good job of making it as easy as possible.  we had a deluxe room (and would have taken a suite if one had been available).  it was room enough for 2 people; with a small sofa, desk, king size bed and enough floor space for one person at a time to comfortably exercise.  the room was spotlessly clean when we arrived.  service was excellent, whenever we requested more supplies, they arrived quickly and abundantly.  the standard food was acceptable (though not great).  but, the menu is fixed.  we brought some food with us and also ordered delivery.  the hotel also offers room service, but we did not try that.  on food delivery, the remoteness of the hotel limits the selection a bit, mostly to restaurants in tung chung.  the hotel quickly sent deliveries to our room as soon as they arrived.internet was fast and stable.  tv channel choices are limited.  on thing we missed was the ability to stream from a tablet or phone to the tv, either wirelessly or by an hdmi cable.  the back & sides of the tv were inaccessible to attach a cable.checkout was easy, they told us to confirm it 3 days beforehand and that worked well.  one thing to note is that the government will allow you to leave at 11:59pm on the last day (i.e., midnight).  for us, our arrival would then disturb family, so we waited for the next morning.all in all, we would stay here again.",0,0,1,1,1,0,0,1,1,1,,
Regal Airport Hotel,d302173,r802548453,https://www.tripadvisor.com/ShowUserReviews-g294217-d302173-r802548453-Regal_Airport_Hotel-Hong_Kong.html,"Reviewed August 8, 2021 ",2021,37A6A0AD26408EFAC4189BEA0A49B5F8,2,"Of all the quarantine hotels, don't choose this.","Not that we ask for much from a quarantine hotel, but Internet connection worse than Havana is unacceptable. It does not have amenities as basic as a power adapter to borrow from. How can it be the airport hotel next to supposedly one of the busiest international airports in Asia? Note also that food delivery services like Deliveroo, Uber Eats and Food Panda do not cover the airport area.",1,"dear guest, thank you for choosing to stay at regal airport hotel and for taking the time to share your experience from your recent stay.  your comments are indeed valuable to us and we greatly appreciate the feedback as we continually strive to improve our service and product.  first of all, please allow me to humbly apologize for the disappointing experience you had encountered.according to the electrical safety guidelines set by the electrical and maintenance services department, it is not compliant to provide multiple adapters for hotel guests, so this is not recommended.we are happy to inform you that more and more takeaway service providers are willing to provide services in the airport area, such as food panda, pizza hut, kfc...etc.thank you very much and we look forward to having you back at the regal airport hotel.with warm regards from the asia's most exciting city!yours sincerelyjohn a girard general manager","Responded August 23, 2021","of all the quarantine hotels, don't choose this. not that we ask for much from a quarantine hotel, but internet connection worse than havana is unacceptable. it does not have amenities as basic as a power adapter to borrow from. how can it be the airport hotel next to supposedly one of the busiest international airports in asia? note also that food delivery services like deliveroo, uber eats and food panda do not cover the airport area.",0,1,1,0,1,0,0,1,1,1,,
