,hotel ID,review ID,review URL,customer review Title,customer review date,customer review score,userID,customer review text,hotel reply yes or no,hotel reply text,hotel reply date
747,d6419088,r824980194,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r824980194-Ovolo_Southside-Hong_Kong.html,3 week mandatory quarantine at the best hotel,"Reviewed January 15, 2022 ",bubble_50,B1FF79A65F02E56D325BA852C15BC669,"I stayed at Ovolo southside for the mandatory 3-week quarantine imposed by HK government. Overall my experience has been great. I loved the food (lots of vegetarian options), the friendly staff, the attention to every detail. The service is impeccable and they really do everything they can to make your stay as comfortable as possible. The long quarantine felt almost like a staycation.",0,NaN,NaN
748,d6419088,r824540277,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r824540277-Ovolo_Southside-Hong_Kong.html,Quite Satisfying stay other than shaky WiFi over my last 7 days,"Reviewed January 10, 2022 ",bubble_40,08178BE9E859C2CB74D54F26AD5F58AA,Completed my 21-day quarantine there. The staff were very friendly and responsive and I thought that I had been quite well looked after as I did not come across any major issue over my stay. The food was alright  and the last supper (beef burger) was actually quite tasty. Overall I felt quite lucky by choosing this one. The only thing I would complain is the WIFI suddenly became very unstable over my last week which might be down to the fact that more and more people started the quarantine there.,0,NaN,NaN
749,d6419088,r818764727,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r818764727-Ovolo_Southside-Hong_Kong.html,Quarantine Detox!  (Sort of),"Reviewed November 14, 2021 ",bubble_50,41228DBB44EACDFB3656703FDA3A88F7,"I recently completed my fourteen day quarantine and the experience was made all the more bearable by staying with Ovolo Southside-  was lucky to have a suite on a high floor that provided for a great view with ample light and enough space to be able to move around and do some exercise while not feeling claustrophobic. The staff, I felt, did a great job to create a positive environment by taking extra steps such as leaving small items like puzzles/sudoku, origami etc.  We had a Zoom Hallowe'en party, happy hours, yoga/meditation- this helped the time go by and also helped me realize that others are going through the process which offered some support.  I thought the food was quite reasonable and ample, didn't feel hungry or lacking in calories.  By the end of the stay I tried ordering in a couple of times and the process was very smooth.  Ovolo has a relationship with Food Panda which allowed for discounts and the delivery service was very efficient.  I felt that the staff went the extra mile, for example on a happy hour call we were discussing food we wanted and later that evening I received what I was craving- Hainan Chicken Rice!  I requested the newspaper on the weekends and they were kind enough to go to the 7-11 and pick up for me.  I thought considering the circumstances the stay was pleasant and the service kept a positive aspect on things.  Would definitely look to quarantine at Ovolo Southside again if need be!",0,NaN,NaN
750,d6419088,r817247353,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r817247353-Ovolo_Southside-Hong_Kong.html,Avoid,"Reviewed November 2, 2021 ",bubble_10,503C8C2797C0768C6295CA0EB4605FD5,"Super unethical business, cancelled my friend's fully paid quarantine booking without notice or consent. No reply to email or phone. Avoid this place - Super unethical business, pretends they want to serve customers but not",1,"Hi FunTravelersFunfunThank you your message. Unfortunately we were not able to meet the demands and requirements of the booker that was insisting on a conditions which we are not able to meet, this had previously been explained to the booker.Our Team have tried our best to fulfil the bookers requirement for the quarantine stay, however it was not accepted by the booker, to which we followed the bookers instruction to process the cancelation with 100% full refund given.Kind regardsDamianGeneral ManagerOvolo Southside","Responded November 3, 2021"
751,d6419088,r815270777,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r815270777-Ovolo_Southside-Hong_Kong.html,Good 14 day quarantine stay,"Reviewed October 20, 2021 ",bubble_50,588A9009E5FACE03C3319C5541D5A794,"My partner and I had to quarantine in Hong Kong for 14 days. The long loft room at Ovolo Southside was good value, as it included 3 meals a day, a happy hour drink of your choice (usually a generous glass of red wine for each of us) and snack, decent WiFi, and two TVs hooked up to Apple TV. Further, there was good separation between the living room and the bedroom, which was helpful for good productivity during the day. The view from the long loft room overlooked the Wong Chuk Hang Recreation Ground and the Aberdeen Sports Ground, so that was quite nice (note that the smaller rooms may not have this view so this would be worth checking up on). The windows can also open a bit, and breathing in that fresh air and bathing in the abundant natural sunlight were crucial to my sanity (be sure to check with the hotel on this).I found the quarantine concierge and the sales booking team to be helpful and responsive. The quarantine concierge were responsive to my requests on WhatsApp, and the sales booking team were helpful in making alterations to my booking as a result of my flight back to HK getting delayed by 2 days (as a result of the arbitrary flight suspensions from the HK government). Some tips for your quarantine stay: You can customize your 3 meals a day with a note to the restaurant in the Google forms (i.e. less carbs, rice, pasta, etc.); You can elect to order delivery once in a while to mix it up;  Don't step outside your room (unless expressly permitted) as the Department of Health sometimes directly monitors the CCTV; and Get on the weekly Zoom social sessions to get some more context and get to know the staff and other diverse people in quarantine.",1,"Greetings Gablee007Thanks for the great rating and Quarantine tips, these are very useful!!We are very happy that you enjoyed your stay with us and also really appreciate the comments about the team, we do try hard to make sure everyone's stay as effortless as possible.We hope to see you again next time, but hopefully for a staycation rather than a quarantine :DCheersDamianGeneral ManagerOvolo Southside","Responded October 21, 2021"
752,d6419088,r815094298,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r815094298-Ovolo_Southside-Hong_Kong.html,Horrendous,"Reviewed October 18, 2021 ",bubble_10,B9AFCC40B6DAA29F4E5EC380C92E01AE,"I chose to quarantine here based on reviews, but sadly my experience has been awful. The room is small, the bed is like a rock, the car noise from the road is constant, the food always arrives cold and the answer from staff is the “there are 200 people in the hotel we can’t do anything more…”. Maybe they are taking too many people or don’t have sufficient staff - but the service is dreadful. Very disappointing.",1,"Hi donnawY850KFMy name is Damian, I am the General Manager at Ovolo Southside. I would like to thank you for taking the time to share your experience with us. I am extremely disappointed to hear that we have fallen short of your expectations. We pride ourselves on being one of the most guest centric businesses in the Hotel industry. Our key promise is to make every guest experience effortless and effervescent (memorable), it certainly appears that we have made your stay memorable but for all of the wrong reasons and for this I apologise.I would like to further reach out to discuss your comment. Would you mind to email me at gm.oss@ovolohotels.com with your contact details and I will contact you.Kind regardsDamian","Responded October 21, 2021"
753,d6419088,r813841275,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r813841275-Ovolo_Southside-Hong_Kong.html,Quarantine 14 day stay,"Reviewed October 10, 2021 ",bubble_50,CDA611CD3F8579CF973FED1C12C666D5,"We chose the Ovolo South based on reviews and happy to report that we were very happy with our choice. Only the smallest room was available to us at the time of booking as HK had changed its quarantine rules. It has been quite tough as we had a LOT of luggage with us but the service provided has gone above and beyond. We could open the windows slightly for a bit of fresh air. We could ask for more ice for the social hour drinks. On Saturdays, extra treats were sent up to us. We could choose our meals the day before and there were a minimum of 3-4 choices and daily fruit, our meals came warm and on some mornings our coffee really hot too. Once a week we had a zoom social hour where someone in the management hosted the event. Grievances were taken seriously and answers were given to certain questions that made us understand stuff and why certain things were done the way it’s handled. Internal meals served in recyclable boxes. They also provide a bit of exercise stuff, cleaning products and metal cutlery. We would 100% recommend and back to the Ovolo. One thing to note, whatever happens DO NOT step out of your room!!!p/s tonight‘s last meal, we got a special decadent meal on proper plates, glasses and a bottle of Cava!!!",1,"Greetings PamInPngWe love your review and rating, thank you so much for that!! We are pleased that you had a fantastic quarantine with us, we do really try hard to make everyone's stay as enjoyable as possible given the circumstances :)We look forward to seeing you again next time, maybe for a staycation once we are all out of this :DCheersDamianGeneral ManagerOvolo Southside","Responded October 21, 2021"
754,d6419088,r808448609,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r808448609-Ovolo_Southside-Hong_Kong.html,A Home away from Home,"Reviewed September 5, 2021 ",bubble_50,B9EF737A8B1A2F03305EA11E0B093544,"We have used the Ovolo Southside for our quarantine of 7 days and we have loved every minute of it. The Ovolo Team went out of its way to reorganise our booking when the rules changed in Hong Kong from 7 days to 21 days and made it possible for us to rebook. The rooms we were in were spacious, very well designed, modern, with great views and very comfortable. The team was super efficient at responding to our queries. The organisation was impeccable and we got so many perks to make our stay nice and cosy (happy hours, little treats, gift bags, treadmill...). The food was fantastic and the portions were generous. Everyday we had a choice between 3 or 4 dishes and it was never the same throughout the week. I highly recommend the Ovolo Southside for your quarantine or for your future holidays.",1,"Hey Marjolaine GThank you so much for your AMAZING review, we are so happy that you enjoyed your stay with us.We hope to see you again in the future, but hopefully next time for a Staycation when we are out of the covid situation :)CheersDamianGeneral Manager Ovolo Southside","Responded October 21, 2021"
755,d6419088,r804645586,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r804645586-Ovolo_Southside-Hong_Kong.html,"If you're going to quarantine, quarantine here!","Reviewed August 18, 2021 ",bubble_50,E9AC7E6F9D3208F44260C46C16CC2AA2,"I am finishing up my seven-day quarantine at the Ovolo in Wong Chuk Hang, and I cannot thank the wonderful staff enough for all they do.  The food is phenomenal with a variety of options that change from day to day.  The front desk communicates regularly with guests, and the rooms offer windows that open a crack, just enough to allow a bit of cool air in at night.",1,"Greetings Thanh MThank you for your Wonder.Full. comment and rating, we love it very much!!So happy you enjoyed your Quarantine stay with us :D We look forward to seeing you again next time, but hopefully for a staycation CheersDamian","Responded August 25, 2021"
756,d6419088,r803916083,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r803916083-Ovolo_Southside-Hong_Kong.html,7 Day Quarantine,"Reviewed August 14, 2021 ",bubble_50,F465A2B256BA448B9BBF08F7A6F85502,"Just completed 7 day return to HK  quarantine, returning from Europe. Ovolo is exceptional, from the minute you check in and throughout your stay they ensure your are looked after and remain safe. Food selections via WhatsApp are great, 4pm happy hour is an excellent idea and the online socials/yoga classes (all optional) are a nice way to break the monotony. Ovolo provided exercise bike (at a small cost), which I would highly recommend. Rooms are great, kind of funky - high ceilings and views over the football pitches. Stayed at Sheraton Tung Kung after Xmas and that was truly an awful experience in comparison. Well done Ovolo, will definitely be back !",1,"Greetings boyntongSo happy to hear you managed to get back to HK before they removed the 7 day Quarantine :D We love your rating and comments, thank you so much! We have put a lot of effort into making Quarantine effortless and as fun as possible (given the circumstances) We are looking forward seeing you again for your next Quarantine :DCheersDamianGeneral ManagerOvolo Southside","Responded August 25, 2021"
757,d6419088,r803555537,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r803555537-Ovolo_Southside-Hong_Kong.html,Never thought that quarantine could be transformed into a retreat~,"Reviewed August 13, 2021 ",bubble_50,B07FCD8DD53C5713C833C99E729A0CA1,"Having been through all the queueing up in airport and hours of wait for different procedures during covid time, all I needed when arriving in a quarantine hotel is certainly a peace of mind and Ovolo did turn my stay into a hearty retreat.First of all, meals are though-out in details with balanced, healthy and tasteful international cuisines offered for selection. Dietary with vegan, veg and gluten-free are also well looked after. Happy Hour including wine or any kind of your selected beverages with kitchen prepared snacks are provided daily. It's definitely highlight of my quarantine time - Where else could you be able to get free wine delivered at you door EVERYDAY?!It's not just about the food and drinks, they also make an effort in transforming my stay into a fruitful experience. Free yoga matt is provided with zoom yoga and stretching  classes; sudoku, word search puzzle and origami are delivered; Social session is set up to do networking online with everyone who are staying in the hotel during the same time. Love the way they brought little surprises at my door from time to time.Staff and helpful, friendly and supportive. I received a welcome bag filled with practical cleaning tools and essential. To my surprise, a set of decent reusable cutlery was also included and this successfully reduced the use of plastics. 90% of my meals are delivered in sustainable packagings which I really appreciate the hotel's effort in walking an extra miles.",1,"Greetings R1886TRmichellelThank you so much for your AMAZING review and comments we love it!So happy that we were able to transform your Quarantine Stay into a retreat. We have put a lot of thought into make everyone's Quarantine stay effortless and fun as possible.We would love for you to come back and stay with us again next time, but hopefully for a staycation sometime in the future.CheersDamianGeneral ManagerOvolo Southside","Responded August 25, 2021"
758,d6419088,r801634345,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r801634345-Ovolo_Southside-Hong_Kong.html,Fine stay/DISAPPOINTING LOYALTY SERVICE,"Reviewed August 4, 2021 ",bubble_20,6CF852C4EF49E27E9F2601A58CAB859C,"Booked this property for my son to quarantine for 21 days when visiting from college. The stay was fine. What made it disappointing was Ovolo won't let me earn Bonvoy benefits. I paid for the room that my child stayed in. Under their ""policy"" only the staying AND paying guest gets benefits. That means neither my child nor I can get the benefits of a 64,000HKD stay! Unacceptable. Never again.",1,"Greetings 905einargWe are really happy to hear that your Son had a nice stay with us during his Quarantine.Sorry about the Bonvoy points, it is Marriott's policy that points can only be credited to the member who is staying and also paying for the stay. Sorry for this inconvenience.Kind regardsDamianGeneral ManagerOvolo Southside","Responded August 9, 2021"
759,d6419088,r801031489,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r801031489-Ovolo_Southside-Hong_Kong.html,A great way to spend my quarantine!,"Reviewed August 1, 2021 ",bubble_50,D759D3D04EC1D3DCE3EB64E7CCE9A5EA,"My 7 days quarantine is coming to an end soon. I have to say Ovolo Southside is a way to spend your quarantine!! Although the room is a bit small for people who need to work during the quarantine (having a chair would have been nice), the service here has been amazing and beyond my expectation. For a couple or a group of friends, I would suggest booking a bigger room as a regular room is too small for two adults. I've done a quite bit of research before I booked Ovolo hotel for quarantine, and I've only seen positive reviews and I cannot agree more! The food is amazing! Being a foodie, the food is very important. (They offer vegetarian choice which was mainly why I chose here)I believe you won't be able to get this level of food for this budget! I also love how they consider sustainability too! I highly recommend this hotel if you are looking for a hotel to spend your quarantine time!",1,"Greetings KatnagamuraThank you so much for your comment and rating, we love it!! We are so happy that you have enjoyed your Quarantine stay with us as well as our food!! We really do try hard to make sure everyone has an amazing Quarantine experience and it sounds like we have really hit the mark!!We hope to see you again next time - Hopefully for a staycation :PCheersDamianGeneral ManagerOvolo Southside","Responded August 9, 2021"
760,d6419088,r795746722,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r795746722-Ovolo_Southside-Hong_Kong.html,Quarantine Survival and made enjoyable y Ovolo,"Reviewed July 5, 2021 ",bubble_50,039A02990811880766D048FBDCAE7A08,Just finished my 7 Day Quarantine at Ovolo Southside.I was referred by a number of friends and they were all spot on.A great experience in a difficult timeIf you are returning to HK this is the only place to go through Quarantine.Rooms are great and the staff are super supportive.The Chairman's virtual cocktail party was very innovative and the daily happy hour a great respite.Keep up the great work,1,"Greetings peterbS8543ZMThanks for the amazing rating and comments we really love it!!!Its never easy to do a quarantine stay, so we are really happy to hear that we lived up to our reputation and that you had a great experience with us!!We hope to see you back again sometime soon, hopefully for a staycation!CheersDamianGeneral Manager Ovolo Southside","Responded July 20, 2021"
761,d6419088,r795600689,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r795600689-Ovolo_Southside-Hong_Kong.html,Very good hotel,"Reviewed July 5, 2021 ",bubble_50,2A71D9F45FB38EC5CA35A44628104211,"I am in Day 4 of hotel quarantine. Impressed by the service , cleanliness and the food. There is a good variety of food and consistently good standard and yummy. The concierge staff are polite, helpful and understanding, I need a table and chair and the hotel has provided promptly. This is a nice and comfortable place for quarantine.",1,"Greetings Discover826580Thank you for your comment and rating, we love it! We are very happy that you are enjoyed your stay with us!! No problems at all with providing a table and chair for you :D we hope that it was able to make you stay that little more enjoyableHope to see you back again next time for a staycationCheersDamian","Responded July 20, 2021"
762,d6419088,r790707399,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r790707399-Ovolo_Southside-Hong_Kong.html,A great 21-day quarantine experience!,"Reviewed June 1, 2021 ",bubble_50,2BCD8864E265F0B1636DED432AC2F8B6,"I generally don't write any reviews but after spending 21 days in solitude at Ovolo Southside and Ovolo going above and beyond my expectations, I felt obliged to share my overall experience. I have to echo other reviewers here and say that Ovolo's got you covered and thought of practically everything to make your stay as comfortable as possible given the circumstances.I stayed in a mini queen room which met my needs.  The bed was super comfortable, the rain shower was perfect and the room came with Apple TV so I got to binge watch all my favourite shows on Netflix.  Upon arrival, you're provided with a welcome kit which includes some toiletries (you'll be thankful for), a reusable cutlery set, yoga mat (and some other exercise equipment), deck of playing cards, snacks, a stocked mini fridge and a nice welcoming plant.  What can I say about the food...it was AMAZING!  I've heard some horror stories of other local quarantine hotels but Ovolo's menu was fantastic and rotated regularly so you'll never be disappointed.  Also, there's something to accommodate everyone's palate.  The daily happy hour which included a beverage and snack was always a nice surprise.I truly appreciated the free F45 on-demand workouts and weekly yoga sessions.  Thank you to F45 Training Wong Chuk Hang and Pure Fitness and Mindful Studio, you helped to keep me motivated both physically and mentally!On top of this, the weekly motivational greeting cards and regular mind games were a nice touch as was the daily runs to the grocery store or pharmacy if you required anything specific.  I would like to say a special thanks to all the staff.  I know it must be difficult working during these challenging times but you truly made these 3 weeks go by much smoother than I expected!",1,"Greetings niktor83We love your wonderful comment and rating, thank you so much and we are also really happy that you enjoyed your stay with us!!Its fantastic that you enjoyed our Quarantine amenities, we have really tried hard to make quarantine stays are easy and fun as possible!!We look forward to seeing you next time, but hopefully for a quarantine stay :DCheersDamianGeneral ManagerOvolo Southside","Responded July 20, 2021"
763,d6419088,r790293607,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r790293607-Ovolo_Southside-Hong_Kong.html,One of the Best Quarantine Hotels in Hong Kong,"Reviewed May 29, 2021 ",bubble_50,851D1C513EE529AABA42C17E1602FBFC,"I belong to a Facebook Hong Kong Quarantine Support Group and this hotel has been received a lot of positive reviews. I cannot praise them enough. If you have to go through the quarantine process in Hong Kong, this is one of the best places.1. Their small rooms--mine is a mini queen--are affordable.2. Their staff is welcoming and understanding. I had many inquiries before checking-in and during my quarantine. They responded promptly and worked patiently with us.3. Their staff speak and write English very well. This may be important to non-Cantonese speakers.4.  Meals are included in the quarantine package and they use their own kitchen. Options include vegetarian, vegan and gluten free. They are of good quality and they lean towards Western and South/Southeast Asian palate. They also include one and two dishes from local vendors every day. Food delivery is allowed too.5. They offer a drink (wine, beer, soft drinks, juice, etc.) for happy hour.6. They even prepare a special meal for the last night of quarantine with a cocktail. This is a little touch that makes the stay special. Oh, almost forget, they also gave me a bottle of cava. :)7. Their big window panels make a huge difference; the light brightened up my mood. This is very important for people who are stuck in the room for 14 or 21 days.Only two things need some cautions.First, their small room does not have a desk, so you would need to find a solution if that is important to you. I know some people purchase a folding desk online. It is not an issue with their bigger room.Second, the internet worked well most of the time but there were occasional slow traffic. That its hard to avoid when many quarantine folks use the wifi for serious stuff at the same time.",1,"Greetings kame246Thank you for your amazing comment as rating, we really love it!!! We are happy to say that we now have suitable tables available for our smaller rooms which we can arrange upon request and we have also upgraded our Wifi6 system and it's nice and reliable now :)We are really happy that you enjoyed your stay with us and we are looking forward to seeing you again next time, but hopefully for a staycation :DCheersDamianGeneral ManagerOvolo Southside","Responded July 20, 2021"
764,d6419088,r789393964,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r789393964-Ovolo_Southside-Hong_Kong.html,Perfect,"Reviewed May 21, 2021 ",bubble_50,4E83DE9E6FC89CE04CFBF34DF06CFD4F,Stayed here for quarantine and the team had thought about absolutely everything. Made it so easy. Couldn't recommend more!  They had all amenities ready. Cleanliness was above par and I felt that they had taken every measure possible to ensure a safe and happy stay! ,1,"Greetings millz862020Thank you so much for the amazing rating comment, we are very happy you enjoyed your stay with us and thank you for your comments about the cleanliness, we take a lot of pride in making sure that everything is lovely, fresh and clean, I will certainly pass your comments on to our Housekeeping Team :)We hope to see you again next time for a staycation!CheersDamianGeneral ManagerOvolo Southside ","Responded May 27, 2021"
765,d6419088,r787832308,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r787832308-Ovolo_Southside-Hong_Kong.html,Quarantine or Staycation?,"Reviewed May 3, 2021 ",bubble_50,201FECEF4C0B9C3627A2ACB6CAF124CB,"My wife and I returned to HK and chose Ovolo Southside as our quarantine hotel. It turned out to be a great choice. Today is our last night (yay) at Ovolo Southside and 14days has breezed past. We have been kept active with zoom yoga sessions, origami puzzles etc. Yoga mat and exercise bands included in each room (for guest to take home). Thank you to all the fantastic staff at Ovolo Southside, Wong Chuk Hang. The concierge staff, housekeeping, kitchen are simply superb. A special shout out to the Ovolo kitchen. The daily menu has a good choice of vegetarian n non vegetarian options for all three meals. The vegetarian options were particularly good imho. And let's not forget the daily happy hour snack surprise n drinks! Barista prepared coffee for breakfast. Sadly no Nespresso machine but you can order coffee from the kitchen.The long loft room was cosy and comfortable. The floor to ceiling windows has good uninterrupted views of sports field, Aberdeen and hills beyond. The room has all the amenities to make a 14day stay comfortable. There is even a microwave in the room! All in we would highly recommend staying at Ovolo Southside whether for quarantine or post pandemic. We'll done Ovolo Southside.",1,"Greetings Adrian CThanks your comments and rating, its fantastic, very happy that you enjoyed your stay with us during Quarantine, and thank you for the shout out to the team, we really love what we do and we always happy when we receive amazing feedback :DLooking forward to seeing you next time for a staycation!!CheersDamianGeneral ManagerOvolo Southside","Responded May 27, 2021"
766,d6419088,r787157673,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r787157673-Ovolo_Southside-Hong_Kong.html,"If you have to Quarantine STAY HERE. If you don't, STAY HERE","Reviewed April 24, 2021 ",bubble_50,F0D63051E2A3238587F4ADB9B7D7E022,"Having stayed at Ovolo previously , it was my first pick when I had to choose a hotel to quarantine for 3 weeks, when returning to HK from an extended trip away.I always had liked the warehouse feel, funky vibe of Ovolo, so thought i knew what to expect.What I had not been expecting was the step in service and attention that the management and staff had made, totally recognising the challenges associated with a 3 week lock in.I asked for an exercise bike to be in my room and bam there it was ( at a small cost). Also were exercise bands, exercise mat, 2 tv's and two apple TV's, as well as plenty of ideas to keep me sane.I had arranged for food to be brought in and even had a microwave delivered (Ovolo would have rented me one) , Reason was not that I thought food would be bad - it wasn't, but I wanted to take opportunity  to work out, eat well and lsoe soem weight.When i did eat their food, there was always a decent choice, including free happy hour and snacks. Food was basic but more than adequate.Whats app was used to interact with reception and responses were always fast and friendlyZoom social functions including yoga, was made available and this certainly helped the boredom.The room itself, I chose a long loft style, was great, split into sleeping and living  area, was clean, functional and perfect for the stay. Bathroom was also fineIn conclusion a huge shout out to the team at Ovolo. Previous stays were good, this one was great. fact its now part of Marriott group is another bonus.As Arnold says, I will be backThank you",1,"Greetings laurenceb566Wow amazing review and comments, thank you so much!!!Its fantastic to hear that we have stepped up in our service since your last stay here, given all the restrictions that are in place, we have really had to re-think how we deliver everything and really keep that human touch. I am really happy to hear that we are hitting that mark!Looking forward to seeing you next time you are here, but hopefully for a staycation rather than Quarantine :PCheersDamianGeneral ManagerOvolo Southside","Responded May 27, 2021"
767,d6419088,r787154857,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r787154857-Ovolo_Southside-Hong_Kong.html,A great quarantine stay (21 days),"Reviewed April 24, 2021 ",bubble_50,0E13D23187745CCD6A1CB48B1120B04F,"Ovolo Southside made the quarantine period a very pleasant stay. You won't get the luxury feel of staying in a hotel, but rather more feel like at home with their unique industrial contemporary design and decors.Knowing need to be quarantine inside the room for such a long period, the first priority for me to pick a hotel is to able to feel the outside. With the floor to ceiling large wall window with 2 openable windows made a big difference with an open view. The room is flooded with natural light and be able to be ventilated with natural breezes. Staff are very friendly and helpful. During the whole stay, they try their best to cheer me up with notes and cards. From time to time, I would have a treat during happy hour even I haven't order anything (such as a craft beers and snack). I also love the way they are so eco-friendly. During the whole quarantine, our food is all delivered to the door, they would use recyclable paper made containers for all the food deliveries. They even gave out a whole set of utensils for you to bring home in order to cut down the use of single use plastics. It is much appreciated as we all know paper made containers are more costy than using plastics.Overall, I recommend this hotel even it is not for quarantine as it is very close to MTR to get to downtown and it is very close to Aberdeen for some more local experience and the beaches at the Hong Kong Island South.",1,"Greetings jodydavisnzThank you for your fantastic review and comments, we are so very happy that you enjoyed your quarantine time with us, we know its a tough gig being stuck inside for 21 days!!Thank you for your feedback about us being eco-friendly, we try very hard to be as eco-friendly as possible, it is amazing how much trash is generated, so we have really tried to think how to lessen the impact on the environment.We hope to see you again next time, hopefully this time for a staycation once we are all out of this :)CheersDamianGeneral ManagerOvolo Southside","Responded May 27, 2021"
768,d6419088,r781508335,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r781508335-Ovolo_Southside-Hong_Kong.html,Wonderful warehouse converted hotel,"Reviewed January 21, 2021 ",bubble_50,71CD998731B9D3340ADF13A7BEE5D0AA,"As a member of design hotels, this property may be unfamiliar to Marriott members. I’ve been looking forward to visiting here for awhile. Finally had a chance to come right before it becomes a designated quarantine hotel for inbound travelers. The corner room I’ve stayed in has enormous floor to ceiling windows, overlooking the Aberdeen sports ground and further to Ocean Park. The room itself is pretty small as compared to the nearby Marriott Hotel, but has a much better character. The design may appeal to you if you prefer a more distinctive stay experience. If you book direct, you’ll get free breakfast and happy hour, which is a great deal. We booked the package with dining credit and the food from Komune is spot on. It’s trial running as a vegetarian restaurant so maybe a letdown for meat lovers. Bookmark this hotel for your next quick getaway when their mission to be a quarantine center finishes! ",1,"Greetings jm9travelThanks for your amazing comment and rating we love it!! So pleased that you enjoyed your stay with us and that you were able to jump in for a staycay just before we became a Designated Quarantine Hotel.For now we are going to focus our offerings on people who are arriving back to Hong Kong to make sure that everyone coming home has the opportunity for a Wonder.Full Ovolo experience. BUT once the pandemic is over, we will be back in full swing again to open back up to everyone!!!Looking forward to seeing you again in the future!CheersDamianGeneral ManagerOvolo Southside","Responded February 4, 2021"
769,d6419088,r777586711,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r777586711-Ovolo_Southside-Hong_Kong.html,Awesome,"Reviewed November 21, 2020 ",bubble_50,0DCDA2771D639A11AE32CA3CA4D2CD70,"This is my first review but thought necessary where credit is due, I am currently half way through 2 weeks Quarantine in the Ovolo Southside and its been a breeze. The team here as always are on point and the extra touches they have gone too in a difficult situation (not leaving your room for 14 days) make the difference. From fitness equipment in your room with links to workouts to the manager delivering comp champagne to the door at happy hour - its been all good. Nice work to the whole Ovolo team in creating a home away from home!",1,"Greeting 157cathalkThank you for your amazing rating and comments - we love it!! We are really happy that you are enjoying your stay with us, we understand that it is not easy being confined for 14 days...Thank you for your comment about the team, we really love what we do and we do it with passion, so its always nice to hear comments like this :DPlease enjoy the rest of your stay and shout out if you need anything and we will be only to happy to helpCheersDamianGeneral ManagerOvolo  Southside","Responded November 25, 2020"
770,d6419088,r777391557,https://www.tripadvisor.com/ShowUserReviews-g294217-d6419088-r777391557-Ovolo_Southside-Hong_Kong.html,Never get bored :),"Reviewed November 18, 2020 ",bubble_40,20B64AE0C4D8E8D3C58C7515CF603A49,"I stayed at Ovolo for 14 days self-quarantine due to an urgent business trip from U.S.A. A various choices of delicious breakfast for you to choose everyday, minibar refill and daily happy hours do made my stay comfy. I am still missed the breakfast so much:)Staff are helpful and responsible for any problem and request. Essential run is the thing that appreciated a lot! A newly yoga mat, resistant band and game card are provided in the room,  some entertainments and weekly zoom call are organized for us to communicate with others.  That's made you feel you are not alone.I will definitely come back again but absolutely try the other spacious room with better view instead.Again, Breakfast is really amazing for me and thanks everyone in the hotel to assist us :)                                                                                                                                                           ",1,Greetings JessNgThank you for your amazing comments!!! We are happy that you enjoyed your Quarantine with us and that we were able to make it as fun as possible - we understand that it is not easy to be stuck in a room for 14 days!We look forward to seeing you again next time for a staycation :DCheersDamianGeneral ManagerOvolo Southside,"Responded November 25, 2020"
