hotel name,hotel ID,review ID,review URL,customer review date,customer review year,userID,customer review score,customer review Title,customer review text,hotel reply yes or no,hotel reply text,hotel reply date,customer review text all,label_air,label_facilities,label_food,label_hygiene,label_infoSeeking,label_location,label_price,label_room,label_service,label_wifi,,
the Figo,d2357091,r784301123,https://www.tripadvisor.com/ShowUserReviews-g294217-d2357091-r784301123-The_Figo-Hong_Kong.html,"Reviewed March 10, 2021 ",2021,533D978791956B87AC85A5C784A82CA8-SRC_784301123,5,Great Staff and Room Design,"I would like to thank Carson specifically from the Front Office team who completed the planning of my surprise to my friends for delivering the cake XD. The staffs are extremely friendly and the room is worthy n clean. Hand sanitizers are available everywhere, free minibar and board games are available you can enjoy them at the lounge or bring them back to your room, very convenient and fun, will definitely come back for another stay again! Thank you the Figo team for the surprise prepared :] ps. it's quite weird that their slippers are available on request XDD ",0,,,"great staff and room design i would like to thank carson specifically from the front office team who completed the planning of my surprise to my friends for delivering the cake xd. the staffs are extremely friendly and the room is worthy n clean. hand sanitizers are available everywhere, free minibar and board games are available you can enjoy them at the lounge or bring them back to your room, very convenient and fun, will definitely come back for another stay again! thank you the figo team for the surprise prepared :] ps. it's quite weird that their slippers are available on request xdd ",0,0,1,1,1,0,1,0,1,0,,
Royal Park Hotel,d305907,r821253745,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r821253745-Royal_Park_Hotel-Hong_Kong.html,"Reviewed December 7, 2021 ",2021,7419183133103ED02EF0453FDED3BC16-SRC_821253745,5,Great Restaurants,Very good experience in Royal Park Hotel. Warmly housekeeping service for almost two weeks stay. Room is quiet and relaxing. Staff are almost nice and we have to say thank you for wonderful Chef KEN who recommend us the Japanese dishes there! His hospitality is really unforgettable and also his team. Great food ever we had in Royal hotels! We have meet Chef KEN in Royal View Hotel previously but didn’t alert of his talent. Now we found and experienced his bright future of all his professional in Royal Park Hotel!  Thank you Chef Ken again!,1,"dear benceleognthank you so much for choosing royal park hotel, and taking your time to post your review.  we are glad to know that you enjoyed the dining experience and are very proud of chef kent for his excellent services.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel","Responded December 8, 2021",great restaurants very good experience in royal park hotel. warmly housekeeping service for almost two weeks stay. room is quiet and relaxing. staff are almost nice and we have to say thank you for wonderful chef ken who recommend us the japanese dishes there! his hospitality is really unforgettable and also his team. great food ever we had in royal hotels! we have meet chef ken in royal view hotel previously but didn’t alert of his talent. now we found and experienced his bright future of all his professional in royal park hotel!  thank you chef ken again!,0,0,1,0,0,0,0,1,1,0,,
Royal Park Hotel,d305907,r818970164,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r818970164-Royal_Park_Hotel-Hong_Kong.html,"Reviewed November 16, 2021 ",2021,8514179BC3366645E2DD7FCE84ADE4EA-SRC_818970164,5,Good Enough,"Spacious room for family with kids, good cleanliness with well housekeeping service. Room design is a bit outdated but great river view given relaxing for us. Chinese and the Japanese restaurants are both very tasty, thank you so much for the warmest hospitality from Chef-KEN. He is a very professional chef in positive care for us ever!!!! We will definitely return for staycation again because of the wonderful Chef-Ken at Royal Park Hotel.",1,"dear feilia wthank you so much for choosing royal park hotel, and taking your time to post your review.  we are proud of ken and the team who delivered their excellent services.we look forward to welcoming you and your family back very soon.leo laihotel managerroyal park hotel","Responded November 18, 2021","good enough spacious room for family with kids, good cleanliness with well housekeeping service. room design is a bit outdated but great river view given relaxing for us. chinese and the japanese restaurants are both very tasty, thank you so much for the warmest hospitality from chef-ken. he is a very professional chef in positive care for us ever!!!! we will definitely return for staycation again because of the wonderful chef-ken at royal park hotel.",0,0,1,1,0,0,0,1,1,0,,
Royal Park Hotel,d305907,r794218266,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r794218266-Royal_Park_Hotel-Hong_Kong.html,"Reviewed June 26, 2021 ",2021,2567048F3171AB48B435018014B8C396-SRC_794218266,5,Health Care package,"Royal Park Hotel, which provide smooth services, is a superb staycation hotel during covid19. Especially, the front desk staffs in hotel are willing to coordinate with guests flexibly since I have had a special request that have mentioned when I made the booking, and the hotel have fulfilled my request perfectly and considerably upon check-in. I would like to visit Royal Park again. Moreover, I hope others also can notice this message and enjoy staying in Royal Park.",1,dear dylan wongthank you so much for your great review. we are so glad to hear that you have had a pleasant stay with us.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded June 27, 2021","health care package royal park hotel, which provide smooth services, is a superb staycation hotel during covid19. especially, the front desk staffs in hotel are willing to coordinate with guests flexibly since i have had a special request that have mentioned when i made the booking, and the hotel have fulfilled my request perfectly and considerably upon check-in. i would like to visit royal park again. moreover, i hope others also can notice this message and enjoy staying in royal park.",0,0,0,1,1,0,0,0,1,0,,
Royal Park Hotel,d305907,r793596684,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r793596684-Royal_Park_Hotel-Hong_Kong.html,"Reviewed June 22, 2021 ",2021,6F819E799136B879511864D102A07F8B-SRC_793596684,4,Just overnight,A large 4 star hotel with lots of dining options. Location is brilliant with direct connection to the mall and by extension train station. No turndown. Very spacious room with all the basics including bathtub.,1,"dear mrs. w,thank you so much for choosing royal park hotel, and taking your time to post your review. we are looking forward to welcoming you back.leo laihotel managerroyal park hotel","Responded June 24, 2021",just overnight a large 4 star hotel with lots of dining options. location is brilliant with direct connection to the mall and by extension train station. no turndown. very spacious room with all the basics including bathtub.,0,0,0,0,0,1,0,1,0,0,,
Royal Park Hotel,d305907,r789618170,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r789618170-Royal_Park_Hotel-Hong_Kong.html,"Reviewed May 23, 2021 ",2021,0C446C82ADDBC6C13C58AE27090346D1-SRC_789618170,5,Staycation,"Its a great experience for staycation. I appreciated that its convenient to go shopping,to look for good restaurants over there. I love their good room service for my family. I absolutely will go there again in future.",1,"dear dick t,thank you so much for your great review. we are so glad to hear that you have had a pleasant stay with us. we look forward to welcoming you and your family back very soon.leo laihotel managerroyal park hotel","Responded May 23, 2021","staycation its a great experience for staycation. i appreciated that its convenient to go shopping,to look for good restaurants over there. i love their good room service for my family. i absolutely will go there again in future.",0,0,1,0,0,0,0,0,1,0,,
Royal Park Hotel,d305907,r785727169,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r785727169-Royal_Park_Hotel-Hong_Kong.html,"Reviewed April 2, 2021 ",2021,AA1974BE51092FC182588D35D165283A-SRC_785727169,5,Great Time,Stayed for two nights on weekday. Had a great time here. Love the spacious room with bathtub. Clean and tidy. There is a bottle of 3M sanitizer spray  placed in room which is very convenience for guest. Great hospitality staff at Front Desk. Thank you very much for the lovely arrangement. We love the River View Suite a lot. *The air conditioner at the living room was quite noisy. Luckily it's very cool.,1,dear rb26thank you so much for your great review. it is our great pleasure to learn that you have had a wonderful stay with us.we thank for bringing our attention to the issue of the air-conditioner. we would improve the situation to provide a comfortable stay for our guests.we look forward to welcoming you back very soon.leo laihotel managerroyal park hotel,"Responded April 7, 2021",great time stayed for two nights on weekday. had a great time here. love the spacious room with bathtub. clean and tidy. there is a bottle of 3m sanitizer spray  placed in room which is very convenience for guest. great hospitality staff at front desk. thank you very much for the lovely arrangement. we love the river view suite a lot. *the air conditioner at the living room was quite noisy. luckily it's very cool.,1,0,0,1,0,0,0,1,1,0,,
Royal Park Hotel,d305907,r784511778,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r784511778-Royal_Park_Hotel-Hong_Kong.html,"Reviewed March 14, 2021 ",2021,04A865C1ED23C2B7363002A1884C04AE-SRC_784511778,5,Quite good,We reserved family room for four last Saturday. Quite good actually. Spacious room that enough for four adults. Clean and tidy.  Convenience for dining and shopping as New Town Plaza is connected to hotel level 3 bridge. The only drawback is the room was contain some cigarette smell occasionally. Not often but suddenly.  Maybe there were someone smoke in nearby rooms. As I saw that there were numbers of lousy young generation check in in the evening.,1,dear romeogtathank you very much for your full marks review. we truly appreciate your valuable feedback. please rest assured that i have taken this opportunity to share your comment with the team for improvement. we look forward to welcoming you back soon.leo laihotel managerroyal park hotel,"Responded March 15, 2021",quite good we reserved family room for four last saturday. quite good actually. spacious room that enough for four adults. clean and tidy.  convenience for dining and shopping as new town plaza is connected to hotel level 3 bridge. the only drawback is the room was contain some cigarette smell occasionally. not often but suddenly.  maybe there were someone smoke in nearby rooms. as i saw that there were numbers of lousy young generation check in in the evening.,0,0,0,1,0,0,0,1,0,0,,
Royal Park Hotel,d305907,r784452899,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r784452899-Royal_Park_Hotel-Hong_Kong.html,"Reviewed March 13, 2021 ",2021,A805F46EAF6E6F6AF3F295A04B4D9DD3-SRC_784452899,5,Iconic hotel in Shatin,"Royal Park Hotel is the Iconic hotel in Shatin since 1989 as I remembered. I had witness this hotel so far. My parents and I had stayed for many times when I was a kids and had buffet as well. Now Its my turn to bring my kids here.Love this brand, no matter the services and environment.  Still maintain very high standard. Spacious room. Open view facing the river and park. Good food. Worth to recommend.Cons. - Water pressure on high floor was quite weak. - In room decoration is aged but acceptable.",1,dear martindbsthank you very much for your great review and continued support. we are so glad to hear that you have had a pleasant stay with us. the areas that you kindly highlighted have been taken into our consideration for renovation in the future.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded March 15, 2021","iconic hotel in shatin royal park hotel is the iconic hotel in shatin since 1989 as i remembered. i had witness this hotel so far. my parents and i had stayed for many times when i was a kids and had buffet as well. now its my turn to bring my kids here.love this brand, no matter the services and environment.  still maintain very high standard. spacious room. open view facing the river and park. good food. worth to recommend.cons. - water pressure on high floor was quite weak. - in room decoration is aged but acceptable.",0,0,1,0,0,0,1,1,1,0,,
Royal Park Hotel,d305907,r783171793,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r783171793-Royal_Park_Hotel-Hong_Kong.html,"Reviewed February 19, 2021 ",2021,A16AADBCF25ADD38E172B31B2B557D81-SRC_783171793,5,Loyalty,"Stayed for many nights here in 2020 & 2021. Basic reasons: Spacious room. Clean and Tidy. Friendly staff. Good Reputation. I like the convenience, because the shopping malls and MTR station are connected to hotel.  I enjoy the feelings, because I had get used to stay here. Those are the nearby hotels cannot provide to you. Drawback existed cannot be ignore, its the traditional image of this hotel. Really show as a 30years branding. Hope that the renovation work makes you FRESH.",1,dear ccc9393thank you very much for your great review and continued support. we are so glad to hear that you have had a pleasant stay with us. the areas that you kindly highlighted have been taken into our consideration for renovation in the future.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded February 22, 2021","loyalty stayed for many nights here in 2020 & 2021. basic reasons: spacious room. clean and tidy. friendly staff. good reputation. i like the convenience, because the shopping malls and mtr station are connected to hotel.  i enjoy the feelings, because i had get used to stay here. those are the nearby hotels cannot provide to you. drawback existed cannot be ignore, its the traditional image of this hotel. really show as a 30years branding. hope that the renovation work makes you fresh.",0,0,0,1,0,1,0,1,1,0,,
Royal Park Hotel,d305907,r782302175,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r782302175-Royal_Park_Hotel-Hong_Kong.html,"Reviewed February 4, 2021 ",2021,3957191F85F4F7DD98C3862AE3F1998A-SRC_782302175,5,Great Stay,"The room is clean, great service and location. 2 Big shopping malls downstairs. Lots of restaurants and cafe around. Next to the train station. Nice gym and swimming pool (indoor and outdoor.), but the pandemic, they are closed. The price is super great since the pandemic too. So, ended up I stayed for 2 weeks instead of 5 nights. Highly recommended.",1,dear carollllthank you very much for your great review. we are so glad to hear that you have had a pleasant stay with us.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded February 4, 2021","great stay the room is clean, great service and location. 2 big shopping malls downstairs. lots of restaurants and cafe around. next to the train station. nice gym and swimming pool (indoor and outdoor.), but the pandemic, they are closed. the price is super great since the pandemic too. so, ended up i stayed for 2 weeks instead of 5 nights. highly recommended.",0,1,1,1,0,1,1,0,1,0,,
Royal Park Hotel,d305907,r782011487,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r782011487-Royal_Park_Hotel-Hong_Kong.html,"Reviewed January 30, 2021 ",2021,40C3B16F249AB84A5EDBE3C6475E96F1-SRC_782011487,5,Good Experience,"I had a good time here. This hotel has a great set of people, they are helpful, polite and working hard! It is always very busy at this hotel and the staff are just so nice and great. Provides efficient services and very friendly. Thank you! The only drawback is the hotel decorations seems obsoleted as compared to hotels in Shatin area. Overall, quite good. I'm sure many people love this hotel for the convenience.",1,dear daytrip52850933398thank you so much for your nice review. we are so glad to hear that you have had a pleasant stay with us. the areas that you kindly highlighted have been taken into our consideration for renovation in the future.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded February 1, 2021","good experience i had a good time here. this hotel has a great set of people, they are helpful, polite and working hard! it is always very busy at this hotel and the staff are just so nice and great. provides efficient services and very friendly. thank you! the only drawback is the hotel decorations seems obsoleted as compared to hotels in shatin area. overall, quite good. i'm sure many people love this hotel for the convenience.",0,0,0,0,1,0,0,0,1,0,,
Royal Park Hotel,d305907,r780849240,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r780849240-Royal_Park_Hotel-Hong_Kong.html,"Reviewed January 9, 2021 ",2021,52A2331105AAAE829907DCB8E9576270-SRC_780849240,5,Great Stay2,"Great stay as always. We are repeat customers for this hotel. Well trained, polite and friendly staff. Spacious, clean and tidy room. Convenient location as hotel is connected to New Town Plaza, Shatin railway station and bus terminal. Royal Park Hotel is great in every way. We will be back!",1,dear kinlung0817thank you very much for your great review and continued support. we are so glad to hear that you have had a pleasant stay with us.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded January 13, 2021","great stay2 great stay as always. we are repeat customers for this hotel. well trained, polite and friendly staff. spacious, clean and tidy room. convenient location as hotel is connected to new town plaza, shatin railway station and bus terminal. royal park hotel is great in every way. we will be back!",0,0,0,1,0,1,0,1,1,0,,
"Holiday Inn Express Hong Kong SoHo, an IHG hotel",d2698132,r795162723,https://www.tripadvisor.com/ShowUserReviews-g294217-d2698132-r795162723-Holiday_Inn_Express_Hong_Kong_SoHo_an_IHG_hotel-Hong_Kong.html,"Reviewed July 2, 2021 ",2021,D0214A31B1C34777D01405BF5C437857-SRC_795162723,4,Perfect located and affordable,Stayed here 26 December 2017 - 2 January 2018.Good value for money and close to the subway. Aver all a nice stay with no surprises and no complaints. I always hope that I get what I pay for and I did here.,0,,,perfect located and affordable stayed here 26 december 2017 - 2 january 2018.good value for money and close to the subway. aver all a nice stay with no surprises and no complaints. i always hope that i get what i pay for and i did here.,0,0,0,0,0,1,1,0,0,0,,
Royal View Hotel,d652907,r822265317,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r822265317-Royal_View_Hotel-Hong_Kong.html,"Reviewed December 17, 2021 ",2021,73365CA2543ADB6DA803DB46D80F5206-SRC_822265317,5,Front desk service Excellent,"Hotel staff are very nice service with a smile, most specially to Front Desk Ray Chui who check us. He was very Helpfuly and accommodating. Room clean everything perfect perfect perfect perfect perfect",1,"dear linglinglingling1112thank you for choosing royal view hotel. we are delightful to know that you enjoyed your stay with us.you are highly recommended to register as “royal fans” at our website and receive the latest promotions when you stay with us in future. we look forward to your next visit soon.regards derek but hotel manager royal view hotel, hong kong","Responded December 19, 2021","front desk service excellent hotel staff are very nice service with a smile, most specially to front desk ray chui who check us. he was very helpfuly and accommodating. room clean everything perfect perfect perfect perfect perfect",0,0,0,1,0,0,0,0,1,0,,
Royal View Hotel,d652907,r819992316,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r819992316-Royal_View_Hotel-Hong_Kong.html,"Reviewed November 25, 2021 ",2021,7419183133103ED02EF0453FDED3BC16-SRC_819992316,2,Quiet location & Cheap pricing,"Stayed more than month on  & felt not worse as other reviews. Monthly rental was reasonable around $12000 and 2 cleaning days/ week. All housekeeping maids are nice, Sandy, Amy, Joey, Mary….thank you so for your efforts! My room was facing the sea and it’s was quiet mostly. However, staycation system are too strong so I got disturbed by human noise every weekend, and some kids ran along at corridor kept laughing so loud at morning and night. Strange thing that another chopping meats sounds near me in the morning to noon… so interesting! Hotel provided around 25 seats shuttle bus to subway station, sometimes were full at weekend!A minor issue of air duct need improve coz food smell, cigar smell frequently came into my room from duct. Overall, the area is quiet and good for relaxing in truth, honestly I’m not recommend to stay the time unless HK family staycation is finished.",1,"dear benceleogn,thank you for choosing royal view hotel and taking the time to write such a detailed feedback about your stay. we appreciate your valuable comments regarding our hotel location, facilities and services. the minor issue of the air duct in guestroom to be,constantly reviewed and corrective measurement will be taken for providing better environment to hotel guests. please be reassure that we shall endeavor to keep looking for improvements and hope we will be able to regain your confidence in our hotel. we look forward to serving you again in near future. regards derek but hotel manager royal view hotel, hong kong","Responded November 27, 2021","quiet location & cheap pricing stayed more than month on  & felt not worse as other reviews. monthly rental was reasonable around $12000 and 2 cleaning days/ week. all housekeeping maids are nice, sandy, amy, joey, mary….thank you so for your efforts! my room was facing the sea and it’s was quiet mostly. however, staycation system are too strong so i got disturbed by human noise every weekend, and some kids ran along at corridor kept laughing so loud at morning and night. strange thing that another chopping meats sounds near me in the morning to noon… so interesting! hotel provided around 25 seats shuttle bus to subway station, sometimes were full at weekend!a minor issue of air duct need improve coz food smell, cigar smell frequently came into my room from duct. overall, the area is quiet and good for relaxing in truth, honestly i’m not recommend to stay the time unless hk family staycation is finished.",1,0,1,1,0,1,0,1,1,0,,
Royal View Hotel,d652907,r819036507,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r819036507-Royal_View_Hotel-Hong_Kong.html,"Reviewed November 17, 2021 ",2021,75B5516B83372C248854025AA91120E3-SRC_819036507,5,Wonderful stay in royal view,"We visited the hotel last month. The hotel was far from the city with a relaxing, lovely environment. Also, it was great to have beach (Lido beach) access nearby. The staff here were helpful and polite. The room we have was spacious with good view but just a bit outdated compared to other hotels. Overall, we love the hotel and we will definitely visit it again.",1,"dear kkfamilytthanks so much for your wonderful review! we are happy to hear that you had a fabulous stay with us. please come visit us again, and we look forward to welcoming you soon.warm regardsderek but hotel manager royal view hotel, hong kong","Responded November 17, 2021","wonderful stay in royal view we visited the hotel last month. the hotel was far from the city with a relaxing, lovely environment. also, it was great to have beach (lido beach) access nearby. the staff here were helpful and polite. the room we have was spacious with good view but just a bit outdated compared to other hotels. overall, we love the hotel and we will definitely visit it again.",0,0,0,0,0,0,0,1,1,0,,
Royal View Hotel,d652907,r818828142,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r818828142-Royal_View_Hotel-Hong_Kong.html,"Reviewed November 15, 2021 ",2021,375DE538345F7ED36A0B72522DD6FCEB-SRC_818828142,4,A quite beach with a lovely sunset - Royal View Hotel,"When the comfortable autumn breeze is blowing, then it's time for me to enjoy the beach.We started our picnic on the beach by early morning, with takeaway breakfast here, we really enjoyed our hot coffee while listening to the sound of the waves.A racing-themed room was booked this time, and to be honest, this kind of themed room is more difficult to book than a presidential suite in Hong Kong. It takes more than two months to secure a a room like this.  Also, it can only be booked by email with non-cancellation and non-changeable terms. So, make your planning carefully if you want to book themed room like this.This is our first time here, we spent our morning in Ting Kau Beach and evening in Lido Beach. The two beaches are located on the left and right of the hotel, both of which are just 3-minute walking distance away, which is very convenient.There is a shuttle bus travelling between the hotel and Tsuen Wan Station every 10-15 minutes and 2 kilometers+ of walking path down to Sham Tseng. The transportation here is considered as convenient. Those who do not like to dine in the hotel can travel to Tsuen Wan easily.There is even a small shop just beside the lobby. With  alcoholic drinks, cakes, and stuff you need for your staycation... If you are lazy to go out, the price is still reasonable here and there are even two vending machines here.It's not your regular 5-star hotel but The maintenance of the hotel itself is still OK. However, the breakfast can be skipped if you are craving for a full breakfast.Verdict: This hotel is really suitable for couples, spending their day on the beach and the hotel is just a 3-minute walking distance away. The cost? It's asking a merely 350HKD+10% on weekends. For a family? Well, 2 rooms can do, the beaches are good for families too.#lidobeach #tingkaubeach #RoyalViewHotel #hongkong #racingcar #sunset #sunsetphotography",1,"dear kenye55thank you for sharing your impressions with us following your recent stay at royal view hotel. we are delighted that overall you were pleased with the location and that you were happy with the guest room. we look forward to welcoming you to royal view hotel again in the near future.yours sincerelyderek but hotel manager royal view hotel, hong kong","Responded November 15, 2021","a quite beach with a lovely sunset - royal view hotel when the comfortable autumn breeze is blowing, then it's time for me to enjoy the beach.we started our picnic on the beach by early morning, with takeaway breakfast here, we really enjoyed our hot coffee while listening to the sound of the waves.a racing-themed room was booked this time, and to be honest, this kind of themed room is more difficult to book than a presidential suite in hong kong. it takes more than two months to secure a a room like this.  also, it can only be booked by email with non-cancellation and non-changeable terms. so, make your planning carefully if you want to book themed room like this.this is our first time here, we spent our morning in ting kau beach and evening in lido beach. the two beaches are located on the left and right of the hotel, both of which are just 3-minute walking distance away, which is very convenient.there is a shuttle bus travelling between the hotel and tsuen wan station every 10-15 minutes and 2 kilometers+ of walking path down to sham tseng. the transportation here is considered as convenient. those who do not like to dine in the hotel can travel to tsuen wan easily.there is even a small shop just beside the lobby. with  alcoholic drinks, cakes, and stuff you need for your staycation... if you are lazy to go out, the price is still reasonable here and there are even two vending machines here.it's not your regular 5-star hotel but the maintenance of the hotel itself is still ok. however, the breakfast can be skipped if you are craving for a full breakfast.verdict: this hotel is really suitable for couples, spending their day on the beach and the hotel is just a 3-minute walking distance away. the cost? it's asking a merely 350hkd+10% on weekends. for a family? well, 2 rooms can do, the beaches are good for families too.#lidobeach #tingkaubeach #royalviewhotel #hongkong #racingcar #sunset #sunsetphotography",0,0,1,0,1,1,1,1,1,0,,
Royal View Hotel,d652907,r818467269,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r818467269-Royal_View_Hotel-Hong_Kong.html,"Reviewed November 12, 2021 ",2021,ED5B749B77CE4570EEB5CE2FC74A83CE-SRC_818467269,5,Lovely Stay :),The hotel has a perfect location while an awesome beach was just nearby. Front Desk is attentive and always with a warm smiley face even they are quite busy sometime. Would like to express the appreciation to Manager – Ray Chui and Concierge – Alan Tsang as they are super nice and helpful attitude has impressed our family. The room was truly clean with nice sea view.Hotel also provided frequent shuttle bus to the centre of Tsuen Wan. We definitely will come back for another wonderful stay.,1,"dear lchlucasmany thanks for your positive and fabulous review. i am truly grateful for your encouraging comments. i will share your kind words with the entire team, as it is certainly the best motivation for us to do even better in the future. i look forward to welcoming you again soon!kind regardsderek but hotel manager royal view hotel, hong kong","Responded November 15, 2021",lovely stay :) the hotel has a perfect location while an awesome beach was just nearby. front desk is attentive and always with a warm smiley face even they are quite busy sometime. would like to express the appreciation to manager – ray chui and concierge – alan tsang as they are super nice and helpful attitude has impressed our family. the room was truly clean with nice sea view.hotel also provided frequent shuttle bus to the centre of tsuen wan. we definitely will come back for another wonderful stay.,0,0,0,1,0,1,0,1,1,0,,
Royal View Hotel,d652907,r817654391,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r817654391-Royal_View_Hotel-Hong_Kong.html,"Reviewed November 6, 2021 ",2021,33F5C4215E4752934C1DF3A6D6843FFA-SRC_817654391,4,"One-year Long Stay in Royal View Hotel, Hong Kong","Beautiful sunset daily Beaches nearby Swimming pool for family fun  Early Spring return of birds & squirrels among red blossoming flowers of Cotton Tree  Nice Dim-Sum & set lunch / dinner @ Lido Cafe Friendly reception & service Convenient free shuttle bus transport to Tsuen Wan city Centre  All are part of the highlights of good value for money resort stay experience in Royal View Hotel, Hong Kong ",1,"dear echol220thanks so much for your wonderful review! we are happy to hear that you had a fabulous stay with us. please come visit us again, and we look forward to welcoming you soon.warm regardsderek but hotel manager royal view hotel, hong kong","Responded November 7, 2021","one-year long stay in royal view hotel, hong kong beautiful sunset daily beaches nearby swimming pool for family fun  early spring return of birds & squirrels among red blossoming flowers of cotton tree  nice dim-sum & set lunch / dinner @ lido cafe friendly reception & service convenient free shuttle bus transport to tsuen wan city centre  all are part of the highlights of good value for money resort stay experience in royal view hotel, hong kong ",0,1,1,0,0,1,1,1,1,0,,
Royal View Hotel,d652907,r813353976,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r813353976-Royal_View_Hotel-Hong_Kong.html,"Reviewed October 6, 2021 ",2021,7397C8B75FEEC164949BFB04D4339133-SRC_813353976,1,Very very bad experience,"Chose this hotel just to get away with busy work life, but this is just another sad story. Tried calling the front office, there will be no one to pick up the phone. And the staff are rude and impolite, chit chatting all the time about the shaming of others. Breakfast choice and quality are off the ground bad, I am afraid that I am going to get food poisoning after having the eggs. Anyway, it's a really bad experience that I won't be coming back again soon.",1,"dear susan cthank you for sharing your impressions with us following your recent stay at royal view hotel. firstly, please accept my sincere apology for not being able to deliver service at the level you have come to expect from us. please be assured that i have immediately looked into the issues with the respective managers to put corrective actions in place and to respond to such situations in a much more professional and guest-focused manner. i hope this did not discourage you from planning another stay with us. please do not hesitate to contact me directly if i may be of assistance with your future stays.regards derek but hotel manager royal view hotel, hong kong","Responded October 18, 2021","very very bad experience chose this hotel just to get away with busy work life, but this is just another sad story. tried calling the front office, there will be no one to pick up the phone. and the staff are rude and impolite, chit chatting all the time about the shaming of others. breakfast choice and quality are off the ground bad, i am afraid that i am going to get food poisoning after having the eggs. anyway, it's a really bad experience that i won't be coming back again soon.",0,0,1,0,1,0,0,0,1,0,,
Royal View Hotel,d652907,r807176130,https://www.tripadvisor.com/ShowUserReviews-g294217-d652907-r807176130-Royal_View_Hotel-Hong_Kong.html,"Reviewed August 29, 2021 ",2021,7003FD186A1E39D745028515C7054EBD-SRC_807176130,5,Brilliant,The room was bravo as well as your team service. I didn’t expect room maid Laura gave me a polite greeting and smile while meeting at the corridor.Front desk Marshall was very helpful and nice too.Cafe breakfast and service were great.,1,"dear leop1839thanks so much for your wonderful review! we are happy to hear that you had a fabulous stay with us. please come visit us again, and we look forward to welcoming you soon.warm regardsderek but hotel manager royal view hotel, hong kong","Responded August 30, 2021",brilliant the room was bravo as well as your team service. i didn’t expect room maid laura gave me a polite greeting and smile while meeting at the corridor.front desk marshall was very helpful and nice too.cafe breakfast and service were great.,0,0,1,0,0,0,0,0,1,0,,
